Trade, Price, TimeStamp, PointValue, slippage, position
Sell, 31.5185, 2018-12-03 11:45, 42000, 19.5, 0
Buy , 31.55, 2018-12-03 12:35, 42000, 19.5, 1
Sell, 31.5784, 2018-12-03 12:50, 42000, 19.5, 0
Buy , 31.61, 2018-12-03 13:15, 42000, 19.5, 1
Sell, 31.928, 2018-12-04 09:40, 42000, 19.5, 0
Buy , 31.97, 2018-12-04 12:35, 42000, 19.5, 1
Sell, 31.958, 2018-12-04 12:55, 42000, 19.5, 0
Buy , 31.99, 2018-12-04 13:00, 42000, 19.5, 1
Sell, 32.0579, 2018-12-05 10:15, 42000, 19.5, 0
Buy , 32.01, 2018-12-10 11:15, 42000, 19.5, 1
Sell, 31.978, 2018-12-10 11:20, 42000, 19.5, 0
Buy , 32.01, 2018-12-11 09:35, 42000, 19.5, 1
Sell, 32.008, 2018-12-11 09:50, 42000, 19.5, 0
Buy , 32.04, 2018-12-11 10:10, 42000, 19.5, 1
Sell, 32.008, 2018-12-11 10:25, 42000, 19.5, 0
Buy , 32.04, 2018-12-11 11:50, 42000, 19.5, 1
Sell, 32.0179, 2018-12-11 12:05, 42000, 19.5, 0
Buy , 32.05, 2018-12-11 12:40, 42000, 19.5, 1
Sell, 32.0379, 2018-12-11 12:50, 42000, 19.5, 0
Buy , 32.07, 2018-12-11 13:00, 42000, 19.5, 1
Sell, 32.0979, 2018-12-11 13:15, 42000, 19.5, 0
Buy , 32.13, 2018-12-12 09:35, 42000, 19.5, 1
Sell, 32.1878, 2018-12-12 09:40, 42000, 19.5, 0
Sell, 31.83, 2018-12-13 10:25, 42000, 19.5, -1
Buy , 31.8618, 2018-12-13 10:30, 42000, 19.5, 0
Sell, 31.83, 2018-12-13 10:35, 42000, 19.5, -1
Buy , 31.8618, 2018-12-13 10:45, 42000, 19.5, 0
Sell, 31.83, 2018-12-14 09:35, 42000, 19.5, -1
Buy , 31.8118, 2018-12-14 09:40, 42000, 19.5, 0
Sell, 31.78, 2018-12-14 09:50, 42000, 19.5, -1
Buy , 31.7918, 2018-12-14 10:00, 42000, 19.5, 0
Sell, 31.76, 2018-12-14 10:30, 42000, 19.5, -1
Buy , 31.7517, 2018-12-14 10:35, 42000, 19.5, 0
Sell, 31.72, 2018-12-14 11:00, 42000, 19.5, -1
Buy , 31.7317, 2018-12-14 11:05, 42000, 19.5, 0
Sell, 31.7, 2018-12-14 11:45, 42000, 19.5, -1
Buy , 31.6716, 2018-12-14 13:00, 42000, 19.5, 0
Sell, 31.64, 2018-12-14 13:10, 42000, 19.5, -1
Buy , 31.3813, 2018-12-17 09:45, 42000, 19.5, 0
Sell, 31.35, 2018-12-17 10:40, 42000, 19.5, -1
Buy , 31.3713, 2018-12-17 11:05, 42000, 19.5, 0
Sell, 31.34, 2018-12-17 11:15, 42000, 19.5, -1
Buy , 31.3613, 2018-12-17 11:25, 42000, 19.5, 0
Sell, 31.33, 2018-12-17 12:40, 42000, 19.5, -1
Buy , 31.2913, 2018-12-17 13:15, 42000, 19.5, 0
Sell, 31.31, 2018-12-20 13:10, 42000, 19.5, -1
Buy , 30.9709, 2018-12-21 09:55, 42000, 19.5, 0
Sell, 30.94, 2018-12-21 10:10, 42000, 19.5, -1
Buy , 30.9609, 2018-12-21 10:20, 42000, 19.5, 0
Sell, 30.93, 2018-12-21 10:30, 42000, 19.5, -1
Buy , 30.9209, 2018-12-21 10:50, 42000, 19.5, 0
Sell, 30.89, 2018-12-21 10:55, 42000, 19.5, -1
Buy , 30.9209, 2018-12-21 11:00, 42000, 19.5, 0
Sell, 30.89, 2018-12-21 11:10, 42000, 19.5, -1
Buy , 30.9109, 2018-12-21 11:25, 42000, 19.5, 0
Sell, 30.88, 2018-12-21 13:15, 42000, 19.5, -1
Buy , 30.9109, 2018-12-24 09:35, 42000, 19.5, 0
Sell, 30.88, 2018-12-24 11:05, 42000, 19.5, -1
Buy , 30.8608, 2018-12-24 11:50, 42000, 19.5, 0
Sell, 30.82, 2018-12-24 12:00, 42000, 19.5, -1
Buy , 30.5906, 2018-12-26 09:50, 42000, 19.5, 0
Sell, 30.56, 2018-12-26 09:55, 42000, 19.5, -1
Buy , 30.5906, 2018-12-26 10:00, 42000, 19.5, 0
Sell, 30.56, 2018-12-26 10:05, 42000, 19.5, -1
Buy , 30.5205, 2018-12-26 10:25, 42000, 19.5, 0
Sell, 30.49, 2018-12-26 11:20, 42000, 19.5, -1
Buy , 30.4404, 2018-12-26 11:25, 42000, 19.5, 0
Sell, 30.41, 2018-12-26 12:50, 42000, 19.5, -1
Buy , 30.4204, 2018-12-26 13:05, 42000, 19.5, 0
Sell, 30.39, 2018-12-27 12:50, 42000, 19.5, -1
Buy , 30.4204, 2018-12-27 13:05, 42000, 19.5, 0
Buy , 30.63, 2018-12-28 13:15, 42000, 19.5, 1
Sell, 30.7692, 2018-12-31 09:50, 42000, 19.5, 0
Buy , 30.8, 2018-12-31 10:10, 42000, 19.5, 1
Sell, 30.8192, 2018-12-31 10:50, 42000, 19.5, 0
Buy , 30.85, 2019-01-02 09:35, 42000, 19.5, 1
Sell, 30.929, 2019-01-02 09:55, 42000, 19.5, 0
Buy , 30.96, 2019-01-02 10:00, 42000, 19.5, 1
Sell, 31.0689, 2019-01-02 10:25, 42000, 19.5, 0
Buy , 31.14, 2019-01-03 11:25, 42000, 19.5, 1
Sell, 31.1288, 2019-01-03 11:30, 42000, 19.5, 0
Buy , 31.17, 2019-01-03 11:35, 42000, 19.5, 1
Sell, 31.1488, 2019-01-03 11:40, 42000, 19.5, 0
Buy , 31.18, 2019-01-03 12:05, 42000, 19.5, 1
Sell, 31.1488, 2019-01-03 12:20, 42000, 19.5, 0
Buy , 31.18, 2019-01-03 12:25, 42000, 19.5, 1
Sell, 31.1888, 2019-01-03 12:50, 42000, 19.5, 0
Buy , 31.22, 2019-01-03 13:15, 42000, 19.5, 1
Sell, 31.3986, 2019-01-04 09:40, 42000, 19.5, 0
Buy , 31.43, 2019-01-04 10:50, 42000, 19.5, 1
Sell, 31.3986, 2019-01-04 11:00, 42000, 19.5, 0
Buy , 31.43, 2019-01-04 11:05, 42000, 19.5, 1
Sell, 31.4385, 2019-01-04 11:20, 42000, 19.5, 0
Buy , 31.47, 2019-01-04 11:30, 42000, 19.5, 1
Sell, 31.4585, 2019-01-04 12:15, 42000, 19.5, 0
Buy , 31.49, 2019-01-04 12:25, 42000, 19.5, 1
Sell, 31.4785, 2019-01-04 12:45, 42000, 19.5, 0
Buy , 31.51, 2019-01-07 09:35, 42000, 19.5, 1
Sell, 31.4885, 2019-01-07 09:45, 42000, 19.5, 0
Sell, 31.13, 2019-01-08 09:35, 42000, 19.5, -1
Buy , 31.051, 2019-01-08 09:40, 42000, 19.5, 0
Buy , 31.47, 2019-01-09 11:45, 42000, 19.5, 1
Sell, 31.4485, 2019-01-09 11:55, 42000, 19.5, 0
Buy , 31.48, 2019-01-09 12:50, 42000, 19.5, 1
Sell, 31.4485, 2019-01-09 12:55, 42000, 19.5, 0
Buy , 31.48, 2019-01-09 13:15, 42000, 19.5, 1
Sell, 31.02, 2019-01-10 09:35, 42000, 19.5, 0
Sell, 31.02, 2019-01-10 09:35, 42000, 19.5, -1
Buy , 30.9509, 2019-01-10 09:35, 42000, 19.5, 0
Sell, 30.92, 2019-01-10 09:40, 42000, 19.5, -1
Buy , 30.9209, 2019-01-10 09:45, 42000, 19.5, 0
Sell, 31.1, 2019-01-15 11:40, 42000, 19.5, -1
Buy , 31.0911, 2019-01-15 11:55, 42000, 19.5, 0
Sell, 31.06, 2019-01-15 12:40, 42000, 19.5, -1
Buy , 31.041, 2019-01-15 13:00, 42000, 19.5, 0
Sell, 31.01, 2019-01-15 13:10, 42000, 19.5, -1
Buy , 31.031, 2019-01-15 13:15, 42000, 19.5, 0
Sell, 31, 2019-01-16 11:05, 42000, 19.5, -1
Buy , 30.9709, 2019-01-16 11:50, 42000, 19.5, 0
Sell, 30.94, 2019-01-16 13:00, 42000, 19.5, -1
Buy , 30.9709, 2019-01-16 13:15, 42000, 19.5, 0
Buy , 31.24, 2019-01-17 10:15, 42000, 19.5, 1
Sell, 31.2188, 2019-01-17 10:25, 42000, 19.5, 0
Buy , 31.25, 2019-01-17 11:50, 42000, 19.5, 1
Sell, 31.3286, 2019-01-17 12:05, 42000, 19.5, 0
Buy , 31.45, 2019-01-17 12:10, 42000, 19.5, 1
Sell, 31.4185, 2019-01-17 12:15, 42000, 19.5, 0
Buy , 31.46, 2019-01-17 12:20, 42000, 19.5, 1
Sell, 31.5185, 2019-01-17 12:25, 42000, 19.5, 0
Buy , 31.56, 2019-01-17 13:15, 42000, 19.5, 1
Sell, 31.7782, 2019-01-18 09:45, 42000, 19.5, 0
Buy , 31.83, 2019-01-18 09:50, 42000, 19.5, 1
Sell, 31.8581, 2019-01-18 10:05, 42000, 19.5, 0
Buy , 31.89, 2019-01-18 10:25, 42000, 19.5, 1
Sell, 31.8581, 2019-01-18 10:30, 42000, 19.5, 0
Buy , 31.89, 2019-01-18 10:45, 42000, 19.5, 1
Sell, 31.8581, 2019-01-18 10:50, 42000, 19.5, 0
Buy , 31.89, 2019-01-22 09:35, 42000, 19.5, 1
Sell, 31.8881, 2019-01-22 09:50, 42000, 19.5, 0
Buy , 31.92, 2019-01-22 10:20, 42000, 19.5, 1
Sell, 31.8881, 2019-01-22 10:45, 42000, 19.5, 0
Buy , 31.92, 2019-01-22 11:20, 42000, 19.5, 1
Sell, 31.958, 2019-01-22 12:15, 42000, 19.5, 0
Buy , 31.99, 2019-01-23 09:35, 42000, 19.5, 1
Sell, 32.1278, 2019-01-23 10:00, 42000, 19.5, 0
Buy , 32.16, 2019-01-23 12:50, 42000, 19.5, 1
Sell, 32.1878, 2019-01-23 13:05, 42000, 19.5, 0
Buy , 32.22, 2019-01-24 09:40, 42000, 19.5, 1
Sell, 32.1878, 2019-01-24 09:45, 42000, 19.5, 0
Buy , 32.22, 2019-01-24 10:20, 42000, 19.5, 1
Sell, 32.2277, 2019-01-24 10:50, 42000, 19.5, 0
Buy , 32.26, 2019-01-24 11:15, 42000, 19.5, 1
Sell, 32.2277, 2019-01-24 11:25, 42000, 19.5, 0
Buy , 32.26, 2019-01-24 12:00, 42000, 19.5, 1
Sell, 32.3177, 2019-01-24 12:55, 42000, 19.5, 0
Buy , 32.35, 2019-01-24 13:15, 42000, 19.5, 1
Sell, 32.5774, 2019-01-25 09:40, 42000, 19.5, 0
Buy , 32.61, 2019-01-25 10:50, 42000, 19.5, 1
Sell, 32.6174, 2019-01-25 11:00, 42000, 19.5, 0
Buy , 32.66, 2019-01-25 11:15, 42000, 19.5, 1
Sell, 32.6973, 2019-01-25 11:30, 42000, 19.5, 0
Buy , 32.73, 2019-01-25 12:10, 42000, 19.5, 1
Sell, 32.6973, 2019-01-25 12:20, 42000, 19.5, 0
Buy , 32.73, 2019-01-25 12:35, 42000, 19.5, 1
Sell, 32.7472, 2019-01-25 12:40, 42000, 19.5, 0
Buy , 32.78, 2019-01-25 13:00, 42000, 19.5, 1
Sell, 32.8271, 2019-01-25 13:10, 42000, 19.5, 0
Buy , 32.86, 2019-01-25 13:15, 42000, 19.5, 1
Sell, 32.8371, 2019-01-28 09:40, 42000, 19.5, 0
Buy , 32.87, 2019-01-28 09:45, 42000, 19.5, 1
Sell, 32.8471, 2019-01-28 09:50, 42000, 19.5, 0
Buy , 32.88, 2019-01-28 11:20, 42000, 19.5, 1
Sell, 32.8871, 2019-01-28 11:55, 42000, 19.5, 0
Buy , 32.92, 2019-01-28 12:05, 42000, 19.5, 1
Sell, 32.967, 2019-01-28 13:05, 42000, 19.5, 0
Buy , 33, 2019-01-28 13:10, 42000, 19.5, 1
Sell, 33.0969, 2019-01-29 09:35, 42000, 19.5, 0
Buy , 33.13, 2019-01-30 09:45, 42000, 19.5, 1
Sell, 33.1168, 2019-01-30 09:55, 42000, 19.5, 0
Buy , 33.15, 2019-01-30 10:00, 42000, 19.5, 1
Sell, 33.1468, 2019-01-30 10:15, 42000, 19.5, 0
Buy , 33.18, 2019-01-30 11:15, 42000, 19.5, 1
Sell, 33.1468, 2019-01-30 11:25, 42000, 19.5, 0
Buy , 33.18, 2019-01-30 11:55, 42000, 19.5, 1
Sell, 33.1868, 2019-01-30 12:15, 42000, 19.5, 0
Buy , 33.22, 2019-01-30 13:15, 42000, 19.5, 1
Sell, 33.2167, 2019-01-31 09:35, 42000, 19.5, 0
Buy , 33.25, 2019-01-31 09:40, 42000, 19.5, 1
Sell, 33.2167, 2019-01-31 09:45, 42000, 19.5, 0
Buy , 33.25, 2019-01-31 10:50, 42000, 19.5, 1
Sell, 33.2267, 2019-01-31 11:05, 42000, 19.5, 0
Buy , 33.26, 2019-01-31 11:10, 42000, 19.5, 1
Sell, 33.2567, 2019-01-31 11:15, 42000, 19.5, 0
Sell, 32.83, 2019-02-01 09:35, 42000, 19.5, -1
Buy , 32.7227, 2019-02-01 09:40, 42000, 19.5, 0
Sell, 32.69, 2019-02-01 11:05, 42000, 19.5, -1
Buy , 32.7127, 2019-02-01 11:20, 42000, 19.5, 0
Sell, 32.68, 2019-02-01 13:15, 42000, 19.5, -1
Buy , 32.7027, 2019-02-04 09:35, 42000, 19.5, 0
Buy , 33.07, 2019-02-05 10:55, 42000, 19.5, 1
Sell, 33.1069, 2019-02-05 11:10, 42000, 19.5, 0
Buy , 33.14, 2019-02-05 11:25, 42000, 19.5, 1
Sell, 33.1069, 2019-02-05 11:35, 42000, 19.5, 0
Buy , 33.14, 2019-02-05 12:50, 42000, 19.5, 1
Sell, 33.1268, 2019-02-05 12:55, 42000, 19.5, 0
Buy , 33.16, 2019-02-05 13:10, 42000, 19.5, 1
Sell, 33.1268, 2019-02-05 13:15, 42000, 19.5, 0
Buy , 33.2, 2019-02-06 09:35, 42000, 19.5, 1
Sell, 33.2167, 2019-02-06 09:40, 42000, 19.5, 0
Buy , 33.25, 2019-02-06 09:45, 42000, 19.5, 1
Sell, 33.3366, 2019-02-06 10:00, 42000, 19.5, 0
Buy , 33.39, 2019-02-06 10:05, 42000, 19.5, 1
Sell, 33.4665, 2019-02-06 10:15, 42000, 19.5, 0
Buy , 33.5, 2019-02-06 10:35, 42000, 19.5, 1
Sell, 33.6064, 2019-02-06 10:50, 42000, 19.5, 0
Buy , 33.64, 2019-02-06 12:25, 42000, 19.5, 1
Sell, 33.6163, 2019-02-06 12:30, 42000, 19.5, 0
Buy , 33.65, 2019-02-06 13:05, 42000, 19.5, 1
Sell, 33.7262, 2019-02-07 10:15, 42000, 19.5, 0
Buy , 33.76, 2019-02-08 13:15, 42000, 19.5, 1
Sell, 33.27, 2019-02-11 09:35, 42000, 19.5, 0
Sell, 33.27, 2019-02-11 09:35, 42000, 19.5, -1
Buy , 33.1531, 2019-02-11 09:35, 42000, 19.5, 0
Sell, 33.12, 2019-02-11 09:40, 42000, 19.5, -1
Buy , 33.1431, 2019-02-11 09:45, 42000, 19.5, 0
Sell, 33.11, 2019-02-11 10:25, 42000, 19.5, -1
Buy , 32.993, 2019-02-11 10:40, 42000, 19.5, 0
Sell, 32.96, 2019-02-12 09:45, 42000, 19.5, -1
Buy , 32.9129, 2019-02-12 10:10, 42000, 19.5, 0
Sell, 32.88, 2019-02-13 11:20, 42000, 19.5, -1
Buy , 32.9029, 2019-02-13 11:40, 42000, 19.5, 0
Sell, 32.87, 2019-02-13 12:30, 42000, 19.5, -1
Buy , 32.9029, 2019-02-13 12:40, 42000, 19.5, 0
Sell, 32.87, 2019-02-13 12:50, 42000, 19.5, -1
Buy , 32.8828, 2019-02-13 13:10, 42000, 19.5, 0
Sell, 32.85, 2019-02-13 13:15, 42000, 19.5, -1
Buy , 32.7928, 2019-02-14 09:35, 42000, 19.5, 0
Sell, 32.76, 2019-02-14 09:40, 42000, 19.5, -1
Buy , 32.6927, 2019-02-14 09:45, 42000, 19.5, 0
Sell, 32.66, 2019-02-14 10:35, 42000, 19.5, -1
Buy , 32.6626, 2019-02-14 10:50, 42000, 19.5, 0
Sell, 32.63, 2019-02-14 10:55, 42000, 19.5, -1
Buy , 32.6626, 2019-02-14 11:10, 42000, 19.5, 0
Sell, 32.63, 2019-02-14 11:20, 42000, 19.5, -1
Buy , 32.6526, 2019-02-14 11:25, 42000, 19.5, 0
Sell, 32.62, 2019-02-14 11:55, 42000, 19.5, -1
Buy , 32.6526, 2019-02-14 12:05, 42000, 19.5, 0
Sell, 32.62, 2019-02-15 09:35, 42000, 19.5, -1
Buy , 32.5125, 2019-02-15 09:40, 42000, 19.5, 0
Sell, 32.48, 2019-02-20 09:35, 42000, 19.5, -1
Buy , 32.4624, 2019-02-20 09:45, 42000, 19.5, 0
Sell, 32.43, 2019-02-20 09:55, 42000, 19.5, -1
Buy , 32.4424, 2019-02-20 10:10, 42000, 19.5, 0
Buy , 32.87, 2019-02-21 09:35, 42000, 19.5, 1
Sell, 33.0569, 2019-02-21 09:40, 42000, 19.5, 0
Buy , 33.09, 2019-02-21 10:10, 42000, 19.5, 1
Sell, 33.1868, 2019-02-21 10:40, 42000, 19.5, 0
Buy , 33.22, 2019-02-21 10:45, 42000, 19.5, 1
Sell, 33.1868, 2019-02-21 10:50, 42000, 19.5, 0
Buy , 33.22, 2019-02-21 11:05, 42000, 19.5, 1
Sell, 33.2367, 2019-02-21 11:15, 42000, 19.5, 0
Buy , 33.27, 2019-02-21 13:10, 42000, 19.5, 1
Sell, 33.2967, 2019-02-22 09:35, 42000, 19.5, 0
Buy , 33.33, 2019-02-22 11:15, 42000, 19.5, 1
Sell, 33.3067, 2019-02-22 11:30, 42000, 19.5, 0
Buy , 33.34, 2019-02-22 11:50, 42000, 19.5, 1
Sell, 33.3067, 2019-02-22 11:55, 42000, 19.5, 0
Buy , 33.34, 2019-02-22 13:15, 42000, 19.5, 1
Sell, 33.3266, 2019-02-25 09:35, 42000, 19.5, 0
Sell, 33.09, 2019-02-26 09:35, 42000, 19.5, -1
Buy , 32.6927, 2019-02-26 09:40, 42000, 19.5, 0
Sell, 32.66, 2019-02-27 09:35, 42000, 19.5, -1
Buy , 32.6226, 2019-02-27 09:40, 42000, 19.5, 0
Sell, 32.58, 2019-02-27 12:55, 42000, 19.5, -1
Buy , 32.5825, 2019-02-27 13:05, 42000, 19.5, 0
Buy , 32.89, 2019-03-01 09:35, 42000, 19.5, 1
Sell, 32.8771, 2019-03-01 09:40, 42000, 19.5, 0
Sell, 32.57, 2019-03-04 11:05, 42000, 19.5, -1
Buy , 32.5926, 2019-03-04 11:40, 42000, 19.5, 0
Sell, 32.56, 2019-03-04 13:15, 42000, 19.5, -1
Buy , 32.3623, 2019-03-05 09:50, 42000, 19.5, 0
Sell, 32.33, 2019-03-05 09:55, 42000, 19.5, -1
Buy , 32.3523, 2019-03-05 10:00, 42000, 19.5, 0
Sell, 32.32, 2019-03-06 09:35, 42000, 19.5, -1
Buy , 32.3523, 2019-03-06 09:40, 42000, 19.5, 0
Sell, 32.32, 2019-03-06 11:05, 42000, 19.5, -1
Buy , 32.3023, 2019-03-06 11:25, 42000, 19.5, 0
Sell, 32.27, 2019-03-06 11:55, 42000, 19.5, -1
Buy , 32.3023, 2019-03-06 12:05, 42000, 19.5, 0
Sell, 32.27, 2019-03-06 12:30, 42000, 19.5, -1
Buy , 32.2522, 2019-03-06 13:15, 42000, 19.5, 0
Sell, 32.21, 2019-03-07 09:35, 42000, 19.5, -1
Buy , 32.032, 2019-03-07 09:40, 42000, 19.5, 0
Sell, 32, 2019-03-08 09:45, 42000, 19.5, -1
Buy , 32.032, 2019-03-08 09:50, 42000, 19.5, 0
Sell, 32, 2019-03-08 10:05, 42000, 19.5, -1
Buy , 32.012, 2019-03-08 10:15, 42000, 19.5, 0
Sell, 31.98, 2019-03-08 11:45, 42000, 19.5, -1
Buy , 31.9819, 2019-03-08 12:10, 42000, 19.5, 0
Sell, 31.95, 2019-03-08 12:15, 42000, 19.5, -1
Buy , 31.9819, 2019-03-08 12:20, 42000, 19.5, 0
Sell, 31.95, 2019-03-08 12:35, 42000, 19.5, -1
Buy , 31.9719, 2019-03-08 12:40, 42000, 19.5, 0
Sell, 31.94, 2019-03-11 09:35, 42000, 19.5, -1
Buy , 31.9719, 2019-03-11 09:40, 42000, 19.5, 0
Buy , 32.22, 2019-03-11 11:45, 42000, 19.5, 1
Sell, 32.2078, 2019-03-11 11:50, 42000, 19.5, 0
Buy , 32.24, 2019-03-11 11:55, 42000, 19.5, 1
Sell, 32.2178, 2019-03-11 12:15, 42000, 19.5, 0
Buy , 32.25, 2019-03-11 12:30, 42000, 19.5, 1
Sell, 32.2277, 2019-03-11 12:35, 42000, 19.5, 0
Buy , 32.26, 2019-03-11 12:40, 42000, 19.5, 1
Sell, 32.2277, 2019-03-11 12:45, 42000, 19.5, 0
Buy , 32.26, 2019-03-12 09:35, 42000, 19.5, 1
Sell, 32.2677, 2019-03-12 09:45, 42000, 19.5, 0
Buy , 32.3, 2019-03-12 11:05, 42000, 19.5, 1
Sell, 32.4375, 2019-03-12 11:25, 42000, 19.5, 0
Buy , 32.47, 2019-03-12 11:30, 42000, 19.5, 1
Sell, 32.4975, 2019-03-12 11:45, 42000, 19.5, 0
Buy , 32.53, 2019-03-12 12:15, 42000, 19.5, 1
Sell, 32.5174, 2019-03-12 12:25, 42000, 19.5, 0
Sell, 32.12, 2019-03-14 12:00, 42000, 19.5, -1
Buy , 32.1021, 2019-03-14 12:35, 42000, 19.5, 0
Sell, 32.07, 2019-03-14 13:10, 42000, 19.5, -1
Buy , 32.052, 2019-03-15 09:35, 42000, 19.5, 0
Sell, 32.02, 2019-03-15 09:40, 42000, 19.5, -1
Buy , 32.042, 2019-03-15 09:45, 42000, 19.5, 0
Sell, 32.01, 2019-03-15 11:05, 42000, 19.5, -1
Buy , 31.9219, 2019-03-15 11:10, 42000, 19.5, 0
Sell, 31.89, 2019-03-15 11:35, 42000, 19.5, -1
Buy , 31.9219, 2019-03-15 11:55, 42000, 19.5, 0
Sell, 31.89, 2019-03-15 12:15, 42000, 19.5, -1
Buy , 31.9019, 2019-03-15 12:20, 42000, 19.5, 0
Sell, 31.87, 2019-03-15 12:45, 42000, 19.5, -1
Buy , 31.8818, 2019-03-15 12:55, 42000, 19.5, 0
Sell, 31.85, 2019-03-18 09:35, 42000, 19.5, -1
Buy , 31.8518, 2019-03-18 09:55, 42000, 19.5, 0
Sell, 31.82, 2019-03-18 10:10, 42000, 19.5, -1
Buy , 31.7817, 2019-03-18 10:35, 42000, 19.5, 0
Sell, 31.75, 2019-03-18 10:40, 42000, 19.5, -1
Buy , 31.7817, 2019-03-18 11:00, 42000, 19.5, 0
Sell, 31.75, 2019-03-19 09:35, 42000, 19.5, -1
Buy , 31.7017, 2019-03-19 10:20, 42000, 19.5, 0
Sell, 31.67, 2019-03-19 10:35, 42000, 19.5, -1
Buy , 31.7017, 2019-03-19 10:40, 42000, 19.5, 0
Sell, 31.67, 2019-03-19 11:25, 42000, 19.5, -1
Buy , 31.6516, 2019-03-19 11:55, 42000, 19.5, 0
Sell, 31.62, 2019-03-21 09:40, 42000, 19.5, -1
Buy , 31.5916, 2019-03-21 09:50, 42000, 19.5, 0
Sell, 31.56, 2019-03-21 13:05, 42000, 19.5, -1
Buy , 31.5916, 2019-03-21 13:15, 42000, 19.5, 0
Sell, 31.55, 2019-03-22 09:35, 42000, 19.5, -1
Buy , 31.2712, 2019-03-22 10:15, 42000, 19.5, 0
Sell, 31.24, 2019-03-22 10:30, 42000, 19.5, -1
Buy , 31.2612, 2019-03-22 10:35, 42000, 19.5, 0
Sell, 31.22, 2019-03-22 10:40, 42000, 19.5, -1
Buy , 31.2512, 2019-03-22 10:50, 42000, 19.5, 0
Sell, 31.2, 2019-03-22 10:55, 42000, 19.5, -1
Buy , 31.2012, 2019-03-22 11:05, 42000, 19.5, 0
Sell, 31.17, 2019-03-22 12:05, 42000, 19.5, -1
Buy , 31.1411, 2019-03-22 12:50, 42000, 19.5, 0
Sell, 31.11, 2019-03-22 13:15, 42000, 19.5, -1
Buy , 31.081, 2019-03-25 09:40, 42000, 19.5, 0
Sell, 31.05, 2019-03-26 11:40, 42000, 19.5, -1
Buy , 31.081, 2019-03-26 11:45, 42000, 19.5, 0
Sell, 31.05, 2019-03-29 09:35, 42000, 19.5, -1
Buy , 31.011, 2019-03-29 10:00, 42000, 19.5, 0
Sell, 30.98, 2019-03-29 10:10, 42000, 19.5, -1
Buy , 31.001, 2019-03-29 10:45, 42000, 19.5, 0
Sell, 30.97, 2019-03-29 11:05, 42000, 19.5, -1
Buy , 31.001, 2019-03-29 11:10, 42000, 19.5, 0
Sell, 30.97, 2019-03-29 11:50, 42000, 19.5, -1
Buy , 30.9109, 2019-03-29 12:20, 42000, 19.5, 0
Sell, 30.88, 2019-03-29 12:25, 42000, 19.5, -1
Buy , 30.8808, 2019-03-29 12:45, 42000, 19.5, 0
Sell, 30.85, 2019-03-29 13:15, 42000, 19.5, -1
Buy , 30.8408, 2019-04-01 09:35, 42000, 19.5, 0
Buy , 31.27, 2019-04-02 09:35, 42000, 19.5, 1
Sell, 31.3486, 2019-04-02 09:40, 42000, 19.5, 0
Buy , 31.39, 2019-04-02 11:40, 42000, 19.5, 1
Sell, 31.3786, 2019-04-02 12:05, 42000, 19.5, 0
Buy , 31.41, 2019-04-02 13:10, 42000, 19.5, 1
Sell, 31.4185, 2019-04-03 09:35, 42000, 19.5, 0
Buy , 31.45, 2019-04-04 09:35, 42000, 19.5, 1
Sell, 31.5384, 2019-04-04 10:15, 42000, 19.5, 0
Buy , 31.57, 2019-04-04 11:30, 42000, 19.5, 1
Sell, 31.5684, 2019-04-04 11:35, 42000, 19.5, 0
Buy , 31.6, 2019-04-04 11:45, 42000, 19.5, 1
Sell, 31.5684, 2019-04-04 11:50, 42000, 19.5, 0
Buy , 31.6, 2019-04-04 12:15, 42000, 19.5, 1
Sell, 31.5784, 2019-04-04 12:20, 42000, 19.5, 0
Buy , 31.61, 2019-04-04 12:35, 42000, 19.5, 1
Sell, 31.6483, 2019-04-05 09:35, 42000, 19.5, 0
Buy , 31.68, 2019-04-05 10:05, 42000, 19.5, 1
Sell, 31.6983, 2019-04-05 10:30, 42000, 19.5, 0
Buy , 31.73, 2019-04-05 12:45, 42000, 19.5, 1
Sell, 31.6983, 2019-04-05 13:00, 42000, 19.5, 0
Sell, 31.35, 2019-04-08 11:15, 42000, 19.5, -1
Buy , 31.3813, 2019-04-08 11:30, 42000, 19.5, 0
Sell, 31.35, 2019-04-08 12:05, 42000, 19.5, -1
Buy , 31.3013, 2019-04-08 12:35, 42000, 19.5, 0
Sell, 31.27, 2019-04-08 12:45, 42000, 19.5, -1
Buy , 31.2812, 2019-04-08 13:00, 42000, 19.5, 0
Sell, 31.25, 2019-04-09 09:55, 42000, 19.5, -1
Buy , 31.2812, 2019-04-09 10:00, 42000, 19.5, 0
Sell, 31.34, 2019-04-15 09:40, 42000, 19.5, -1
Buy , 31.2612, 2019-04-15 10:55, 42000, 19.5, 0
Sell, 31.23, 2019-04-16 09:35, 42000, 19.5, -1
Buy , 31.1011, 2019-04-16 09:40, 42000, 19.5, 0
Sell, 31.07, 2019-04-16 10:00, 42000, 19.5, -1
Buy , 31.1011, 2019-04-16 10:15, 42000, 19.5, 0
Sell, 31.07, 2019-04-17 10:00, 42000, 19.5, -1
Buy , 31.041, 2019-04-17 10:50, 42000, 19.5, 0
Sell, 31.01, 2019-04-17 11:20, 42000, 19.5, -1
Buy , 31.021, 2019-04-17 11:30, 42000, 19.5, 0
Sell, 30.99, 2019-04-17 11:35, 42000, 19.5, -1
Buy , 30.9809, 2019-04-17 12:35, 42000, 19.5, 0
Sell, 30.95, 2019-04-17 13:15, 42000, 19.5, -1
